titleKey,title,year,type,status,traktId,imdbId,tmdbId,myRating,ratedAt,plays,lastWatchedAt,airedEpisodes,completionStatus,favorite,watchlistedAt,citedBy,genres,overview,keywords,originalLanguage,tmdbVoteAverage,tmdbVoteCount,tmdbPopularity,similarToIds,recommendedIds,similarToTitles,similarToDirectors,subgenres,tones,subjects,era,topCast,releaseDate,runtime,creator,belongsToCollection,tmdbStatus,numberOfSeasons,numberOfEpisodes,tmdbFetchedAt,rottenTomatoes,metacritic,rtAudience,metacriticUser,omdbImdbRating,omdbImdbVotes,oscarWins,oscarNominations,emmyWins,emmyNominations,totalAwardWins,totalAwardNominations,awardsRaw,omdbFetchedAt,excludedFromRecommendations,exclusionReasonCode,exclusionReasonLabel,isRecommendationEligible,predictedScore,confidenceScore,popularityScore,imdbPopularityScore,criticScoreComputed,audienceScoreComputed,awardsScoreComputed,reason
movie:637649,Wrath of Man,2021,movie,Candidate,,tt11083552,637649,,,,,,,false,,,Thriller; Crime; Drama,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.","crime boss; armored car; remake; revenge; shootout; shooter; los angeles, california; security guard; armored car robbery; marksman; ex soldier; armed robbery; marksmanship; father son relationship; precision",en,7.57,6302,30.3109,122293; 122267; 387566; 746321; 1116598; 728874; 370205; 175822; 399463; 761226; 174945; 589827; 403402; 589804; 589060; 1335869; 1335879; 1594809; 1029480; 278994,22112; 763285; 9846; 64690; 9679; 943; 949; 11702; 1024546; 629; 34379; 1007734; 339692; 30941; 395990; 18487; 9569; 1211776; 241554; 413846,Drive; Lethal Weapon 3; Nobody 2; The Anderson Tapes; Laal Kabootar,,crime-thriller; heist,gritty; dark; intense; suspenseful,revenge; grief-loss; deception-secrets,,Jason Statham; Holt McCallany; Rocci Williams; Josh Hartnett; Jeffrey Donovan,2021-04-22,119,Guy Ritchie,,,,,2026-09-18,68,57,90,69,7.1,237787,0,0,0,0,0,1,1 nomination total,2026-09-11,false,,,true,54,100,85,86,63,80,1,"Subject Match — Touches on revenge / grief-loss / deception-secrets, themes you've responded well to."
movie:207703,Kingsman: The Secret Service,2015,movie,Candidate,,tt2802144,207703,,,,,,,false,,,Crime; Comedy; Action,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,great britain; spy; secret organization; microchip; secret agent; training; based on comic; implant; united kingdom; duringcreditsstinger; global threat; abusive stepfather,en,7.617,18151,24.944,923993; 387482; 727340; 556901; 991338; 177234; 760517; 29858; 650872; 30141; 289169; 474227; 30675; 30733; 474395; 30843; 1226863; 30892; 39939; 483351,9705; 59859; 522931; 461130; 932420; 1048241; 198184; 23483; 9739; 31867; 293660; 461053; 339095; 267193; 648579; 187017; 343668; 1217602; 39514; 10553,Deadpool; Kick-Ass; 22 Jump Street; Chappie; Kick-Ass 2,Jeff Chan,spy-espionage,witty; satirical; intense; offbeat,class-wealth-corporate; found-family; self-discovery,,Taron Egerton; Colin Firth; Samuel L. Jackson; Mark Strong; Sophie Cookson,2015-01-24,129,Matthew Vaughn,Kingsman Collection,,,,2026-09-18,75,60,84,79,7.7,775402,0,0,0,0,11,36,11 wins & 36 nominations total,2026-09-11,false,,,true,66,100,95,94,68,82,58,Cast Affinity — You've loved 1 title with Taron Egerton before.
movie:242575,"Good Day, Ramon",2013,movie,Candidate,,tt2876428,242575,,,,,,,false,,,Drama,"After five failed attempts to go to the United States, 18-year-old Ramón decides to look for a friend’s aunt in Germany, but never finds her. With no papers or money, and without knowing the language, he barely survives living on the street until he meets Ruth, an old retired nurse who doesn’t speak Spanish. Beyond language barriers and prejudices, they discover that solidarity and humanity make life bearable.",germany,en,7.894,161,1.4348,832; 263377; 904; 582; 659; 628842; 12410; 12578; 10912; 14003; 639160; 20318; 464183; 643470; 1204360; 2014; 975; 989; 31644; 32041,1212271; 430446; 565348; 157351; 113294; 9815; 13074; 75889; 463158; 591629; 860852; 525428; 448677; 159389; 374461; 22477; 88875; 589612; 187541; 1023915,The Lives of Others; Paths of Glory; Goal II: Living the Dream; Resurrecting the Champ; Adopt a Highway,,character-study; social-drama,gritty; character-driven; melancholy; inspirational,immigration-refugee; isolation-connection; found-family,,Kristyan Ferrer; Ingeborg Schöner; Rüdiger Evers; Adriana Barraza; Arcelia Ramírez,2013-10-21,119,Jorge Ramírez Suárez,,,,,2026-09-18,100,,81,,7.6,3026,0,0,0,0,7,7,7 wins & 7 nominations,2026-09-11,false,,,true,59,85,49,56,100,81,21,"Subject Match — Touches on immigration-refugee / isolation-connection / found-family, themes you've responded well to."
movie:3580,Changeling,2008,movie,Candidate,,tt0824747,3580,,,,,,,false,,,Crime; Drama; Mystery,"Los Angeles, 1928. When single mother Christine Collins leaves for work, her son vanishes without a trace. Five months later, the police reunite mother and son. But when Christine suspects that the boy returned to her isn't her child, her quest for truth exposes a world of corruption.","biography; based on true story; clergyman; child in peril; police corruption; los angeles, california; single mother; street urchin; missing child; mental asylum; mental hospital; shock treatment; 1920s; missing son; mother son relationship",en,7.569,4599,8.055,1686425; 1492198; 924154; 122322; 122282; 986965; 986966; 434644; 945502; 399440; 123690; 123772; 1316989; 370222; 387474; 942340; 402693; 589060; 401806; 761226,146233; 860508; 258284; 291081; 9437; 1128546; 290751; 881164; 32615; 8512; 446791; 2043; 945729; 44027; 22555; 336845; 500656; 419835; 3092; 1592,Prisoners; Along Came a Spider; Kiss the Girls; Crooked House; Devil in a Blue Dress,,biography,gritty; dark; suspenseful; character-driven,wrongful-conviction; power-corruption; justice-legal-system,early-1900s,Angelina Jolie; John Malkovich; Jeffrey Donovan; Michael Kelly; Colm Feore,2008-10-24,142,Clint Eastwood,,,,,2026-09-18,61,63,82,76,7.7,273100,0,3,0,0,14,55,Nominated for 3 Oscars. 14 wins & 55 nominations total,2026-09-11,false,,,true,64,95,82,87,62,79,100,Creator Match — You've loved 1 title from director Clint Eastwood before.
movie:502033,Sound of Metal,2020,movie,Candidate,,tt5363618,502033,,,,,,,false,,,Drama; Music,"Metal drummer Ruben begins to lose his hearing. When a doctor tells him his condition will worsen, he thinks his career and life is over. His girlfriend Lou checks the former addict into a rehab for the deaf hoping it will prevent a relapse and help him adapt to his new life. After being welcomed and accepted just as he is, Ruben must choose between his new normal and the life he once knew.",deaf; missouri; drums; heavy metal; addiction; sign languages; hearing impaired; langue des signes,en,7.706,2940,7.1386,1705110; 1509659; 29845; 30017; 30020; 30099; 843596; 30959; 30965; 30954; 474281; 474298; 474413; 30795; 474658; 1046564; 40149; 40153; 40208; 40437,244786; 528761; 451751; 603519; 1450257; 515114; 11326; 41823; 1677; 11827; 799766; 62000; 9813; 40082; 15697; 243352; 14882; 7874; 461191; 14299,Whiplash; Ray; Better Man; Heavy Metal; Beats,,character-study; psychological-drama,character-driven; melancholy; inspirational; slow-burn,drug-addiction,,Riz Ahmed; Olivia Cooke; Paul Raci; Lauren Ridloff; Mathieu Amalric,2020-11-20,121,Darius Marder,,,,,2026-09-18,97,82,90,79,7.7,183644,2,0,0,0,90,179,Won 2 Oscars. 90 wins & 179 nominations total,2026-09-11,false,,,true,90,95,77,84,90,85,100,"Similar Title — Similar to Whiplash, which you loved."
movie:109424,Captain Phillips,2013,movie,Candidate,,tt1535109,109424,,,,,,,false,,,Action; Drama; Thriller,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",ship; africa; fisherman; hijacking; somalia; based on true story; poverty; pirate; terrorism; commando; cargo ship; ship hijacking; somali; set in africa,en,7.537,7678,10.0317,1509725; 762064; 399440; 403331; 403383; 174950; 402693; 761226; 1134882; 1492198; 924154; 387474; 940000; 152745; 152760; 1686425; 123772; 986965; 986966; 446354,1372; 2669; 29805; 1288445; 999205; 11983; 11968; 413846; 16113; 799882; 5334; 951470; 8007; 29377; 1197306; 45610; 509585; 62676; 10413; 567189,Blood Diamond; The Post; Tom Clancy's Without Remorse; Behind Enemy Lines; Nowhere to Run,,survival-drama; true-crime,intense; suspenseful; gritty; character-driven,cult-extremism; class-wealth-corporate,,Tom Hanks; Barkhad Abdi; Barkhad Abdirahman; Faysal  Ahmed; Mahat M. Ali,2013-10-10,134,Paul Greengrass,,,,,2026-09-18,93,82,89,81,7.8,516908,0,6,0,0,17,155,Nominated for 6 Oscars. 17 wins & 155 nominations total,2026-09-11,false,,,true,74,100,87,91,88,85,100,Cast Affinity — You've loved 2 titles with Tom Hanks before.
show:79084,POSE,2018,show,Candidate,,tt7562112,79084,,,,,,,false,,,Drama,"A dance musical that explores the juxtaposition of several segments of 1980s life and society in New York: the ball culture world, the rise of the luxury Trump-era universe and the downtown social and literary scene.",new york city; lgbt; speculative; 1980s; voguing; ball culture; found family; hiv/aids epidemic; transgender; enchant,en,8.266,627,11.0578,64835; 62208; 32023; 2234; 95249; 62117; 62122; 62123; 62126; 95341; 2210; 127354; 242869; 2251; 2319; 2359; 2366; 95558; 95601; 95620,11245; 244447; 130842; 96718; 250988; 104229; 124394; 81723; 54650; 3475; 199001; 185; 212462; 47640; 134967; 1104; 208921; 216089; 95249; 2902,Marvel's Luke Cage; The Strain; Mad Men; Power; Queer as Folk,,musical; ensemble; social-drama,gritty; character-driven; inspirational,lgbtq,mid-late-1900s,Michaela Jaé Rodriguez; Dominique Jackson; Billy Porter; Lillah Indya Moore; Angel Bismark Curiel,2018-06-03,,Brad Falchuk,,Ended,3,26,2026-09-18,98,76,88,82,8.6,35824,0,0,4,0,41,128,Won 4 Primetime Emmys. 41 wins & 128 nominations total,2026-09-11,false,,,true,74,90,62,73,87,85,100,"Similar Title — Similar to Mad Men, which you loved."
show:61244,Happy Valley,2014,show,Dismissed,,tt3428912,61244,,,,,,,false,,,Crime; Drama; Mystery,"Happy Valley is a dark, funny, multi-layered thriller revolving around the personal and professional life of Catherine, a dedicated, experienced, hard-working copper. She is also a bereaved mother who looks after her orphaned grandchild.",rape; police; yorkshire; revenge; rural area; death of daughter; police sergeant; crime investigation; thoughtful; suspenseful; excited,en,7.946,418,12.0127,64838; 307927; 62208; 2222; 2233; 209607; 95269; 2171; 2142; 127235; 307837; 95341; 2213; 31911; 242561; 62146; 209751; 278635; 61956; 62368,70384; 46638; 247518; 201408; 46316; 61405; 98161; 157064; 2171; 2428; 6322; 60585; 218342; 86164; 115004; 66023; 61741; 2583; 61457; 100010,Mare of Easttown; Invasion; Bosch; Cold Case; Top of the Lake,,police-procedural; procedural,suspenseful; thoughtful,grief-loss; revenge; law-enforcement,,Sarah Lancashire; Siobhan Finneran; James Norton; Rhys Connah; Charlie Murphy,2014-04-29,59,Sally Wainwright,,Ended,3,18,2026-09-18,98,87,94,82,8.5,72590,0,0,0,0,36,35,Won 6 BAFTA 36 wins & 35 nominations total,2026-08-21,true,too_boring,Passed over as boring/slow-paced,false,80,90,59,78,93,88,100,"Similar Title — Similar to Bosch, which you loved."
show:84231,Wayne,2019,show,Candidate,,tt7765404,84231,,,,,,,false,,,Drama; Action & Adventure; Comedy,"In this gritty and sometimes bloody tale, sixteen year-old Wayne sets out on a dirt bike with his new crush Del to take back the 1978 Pontiac Trans Am that was stolen from his father before he died. It is Wayne and Del against the world.",massachusetts; stolen cars; complex,en,8.228,574,10.3965,208146; 208397; 1087; 240816; 93816; 60671; 1255; 1396; 1411; 1424; 424; 30981; 62598; 95555; 62476; 243083; 2506; 62771; 2604; 94607,285807; 32798; 1412; 72710; 67116; 114922; 222766; 47665; 122530; 117327; 109939; 67178; 227318; 88118; 254701; 68006; 114165; 106502; 1909; 1814,Breaking Bad; Arrow; Marvel's The Punisher; Orange Is the New Black; Person of Interest,,coming-of-age; crime-comedy; buddy-comedy,gritty,grief-loss; youth-and-adolescence; friendship-community,,Mark McKenna; Ciara Bravo; Dean Winters; Stephen Kearin; James Earl,2019-01-16,36,Shawn Simmons,,Canceled,1,10,2026-09-18,100,91,96,84,8.3,22739,0,0,0,0,1,1,1 win & 1 nomination total,2026-09-11,false,,,true,86,90,62,70,96,90,3,"Similar Title — Similar to Breaking Bad and The Bureau, which you loved."
show:62650,Chicago Med,2015,show,Candidate,,tt4655480,62650,,,,,,,false,,,Drama,"An emotional thrill ride through the day-to-day chaos of the city's most explosive hospital and the courageous team of doctors who hold it together. They will tackle unique new cases inspired by topical events, forging fiery relationships in the pulse-pounding pandemonium of the emergency room.","nurse; chicago, illinois; hospital; doctor; spin off; medical drama",en,8.258,1277,84.2345,1406; 1408; 30435; 126155; 60803; 60804; 208677; 1501; 61096; 94305; 61014; 60956; 1694; 1704; 94372; 30876; 61241; 61197; 1617; 1620,4588; 63418; 3172; 250307; 69480; 80350; 71712; 99530; 58841; 44006; 93749; 249695; 90399; 61014; 205272; 5375; 125952; 67384; 156933; 43105,The Good Doctor; House; Chicago P.D.; Chicago Fire; The Walking Dead: World Beyond,David Shore; David E. Kelley,medical,intense; gritty; character-driven; inspirational,healthcare-medicine; workplace-culture; trauma-abuse,,Steven Weber; Jessy Schram; Luke Mitchell; Sarah Ramos; Darren Barnet,2015-11-17,,Dick Wolf,,Returning Series,12,220,2026-09-18,77,52,77,68,7.6,33926,0,0,0,0,6,7,6 wins & 7 nominations total,2026-09-11,false,,,true,80,95,69,72,65,73,19,"Similar Title — Similar to Deadwood and The Pitt, which you loved."
show:66857,Shooter,2016,show,Candidate,,tt4181172,66857,,,,,,,false,,,Action & Adventure; War & Politics; Drama,Bob Lee Swagger is an expert marksman living in exile who is coaxed back into action after learning of a plot to kill the president.,assassination; sniper; fbi; police; murder; betrayal; conspiracy; shooter; soldier; family; agent; military; based on movie,en,7.209,753,19.8824,365; 347; 29004; 92385; 58951; 58960; 58981; 124888; 275823; 239287; 425; 430; 92453; 59183; 59254; 207332; 275998; 124995; 225; 287,1973; 129552; 120911; 222766; 114922; 80307; 1407; 111800; 85021; 34639; 67178; 57276; 167; 72710; 262280; 216082; 2321; 227114; 1403; 47318,Marvel's Agents of S.H.I.E.L.D.; Marvel's The Punisher; Homeland; 24; The Day of the Jackal,,murder-mystery; police-procedural; procedural,gritty; intense; suspenseful,espionage-national-security; deception-secrets; redemption,,Ryan Phillippe; Shantel VanSanten; Cynthia Addai-Robinson; Omar Epps; Jesse Bradford,2016-11-15,,John Hlavin,,Canceled,3,31,2026-09-18,74,,74,,7.5,44928,0,0,0,0,0,2,2 nominations total,2026-09-11,false,,,true,80,90,64,74,74,74,2,"Similar Title — Similar to Homeland, which you loved."
show:46511,Utopia,2013,show,Candidate,,tt2384811,46511,,,,,,,false,,,Mystery; Drama; Comedy; Sci-Fi & Fantasy; Action & Adventure,"The  Utopia Experiments is a legendary graphic novel shrouded in mystery.  When a group of strangers find themselves in possession of an original  manuscript, their lives suddenly and brutally implode.",flu; conspiracy; scientist; cynical; macabre; government conspiracy; speculative; absurd; suspenseful; cruel; exhilarated,en,7.936,707,9.4909,1441; 1455; 1456; 1405; 1406; 1407; 126254; 1418; 1425; 1426; 1435; 241257; 126167; 94028; 1447; 61112; 1567; 241372; 277439; 208926,1705; 62196; 231003; 424; 50558; 93784; 66732; 228878; 77459; 91962; 42009; 61345; 239909; 1403; 7525; 83135; 61746; 219; 4330; 225171,Stranger Things; The Big Bang Theory; Black Mirror; Dexter; Marvel's Agents of S.H.I.E.L.D.,,political; dark-comedy,gritty; suspenseful; offbeat,deception-secrets; power-corruption,,Adeel Akhtar; Paul Higgins; Neil Maskell; Fiona O'Shaughnessy; Alexandra Roach,2013-01-15,50,Dennis Kelly,,Canceled,2,12,2026-09-18,29,,65,,8.4,55336,0,0,0,0,5,15,Nominated for 1 BAFTA Award5 wins & 15 nominations total,2026-09-11,false,,,true,64,90,64,76,29,65,25,"Similar Title — Similar to Stranger Things and Black Mirror, which you loved."
show:76887,The Little Drummer Girl,2018,show,Candidate,,tt7598448,76887,,,,,,,false,,,Drama; War & Politics,"Brilliant young actress Charlie strikes up an acquaintance with an intriguing stranger while on holiday in Greece, but it rapidly becomes apparent that his intentions are far from romantic.",spy; based on novel or book; mossad; suitcase; espionage; politics; remake; miniseries; female spy; bombing; stage actress,en,7.127,232,7.2636,60875; 60907; 1457; 1391; 1395; 1399; 1405; 1407; 241275; 241290; 126254; 1465; 1479; 1425; 1435; 241064; 241065; 241114; 241084; 30427,91725; 138624; 129398; 61859; 86733; 114922; 157080; 222405; 129552; 48433; 287450; 156819; 71146; 222766; 95480; 61933; 57276; 113962; 219971; 248416,Game of Thrones; Dexter; House of Cards; Homeland; Gossip Girl,,spy-espionage; political,suspenseful; dark; slow-burn; twisty,deception-secrets; espionage-national-security,,Michael Shannon; Alexander Skarsgård; Florence Pugh; Michael Moshonov; Kate Sumpter,2018-10-28,,Simon Cornwell,,Ended,1,6,2026-09-18,95,75,79,70,7.4,17294,0,0,0,0,2,8,2 wins & 8 nominations total,2026-09-11,false,,,true,88,90,53,68,85,75,12,Cast Affinity — You've loved 2 titles with Michael Shannon before.
